IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
52.67.133.67,8880,0,false,ORD,North America,Chicago,379,0.00
54.233.116.116,2052,0,false,ORD,North America,Chicago,379,0.00
18.231.171.124,8080,0,false,ORD,North America,Chicago,377,0.00
15.229.13.236,2095,0,false,ORD,North America,Chicago,375,0.00
18.231.56.89,2083,0,false,ORD,North America,Chicago,401,0.00
18.231.171.124,2053,0,false,ORD,North America,Chicago,397,0.00
177.71.203.24,8443,0,false,ORD,North America,Chicago,379,0.00
15.229.13.236,2082,0,false,ORD,North America,Chicago,380,0.00
177.71.203.24,8080,0,false,ORD,North America,Chicago,397,0.00
52.67.133.67,2082,0,false,ORD,North America,Chicago,379,0.00
54.94.232.122,2096,0,false,ORD,North America,Chicago,392,0.00
54.94.232.122,443,0,false,ORD,North America,Chicago,389,0.00
52.67.133.67,2095,0,false,ORD,North America,Chicago,393,0.00
54.94.232.122,8880,0,false,ORD,North America,Chicago,376,0.00
52.67.133.67,8443,0,false,ORD,North America,Chicago,377,0.00
15.236.246.254,80,0,false,CDG,Europe,Paris,175,0.00
3.111.38.236,2096,0,false,ORD,North America,Chicago,62,0.00
18.142.120.56,80,0,false,SIN,Asia Pacific,Singapore,13,0.00
15.228.236.2,2052,0,false,ORD,North America,Chicago,381,0.00
13.245.255.43,8080,0,false,ORD,North America,Chicago,306,0.00
50.18.36.14,80,0,false,ORD,North America,Chicago,173,0.00
35.158.82.205,443,0,false,FRA,Europe,Frankfurt,173,0.00
50.18.36.14,2052,0,false,ORD,North America,Chicago,182,0.00
50.18.36.14,8880,0,false,ORD,North America,Chicago,177,0.00
50.18.36.14,2086,0,false,ORD,North America,Chicago,189,0.00
50.18.36.14,2087,0,false,ORD,North America,Chicago,173,0.00
50.18.36.14,2096,0,false,ORD,North America,Chicago,180,0.00
50.18.36.14,8080,0,false,ORD,North America,Chicago,176,0.00
50.18.36.14,8443,0,false,ORD,North America,Chicago,179,0.00
13.126.11.68,80,0,false,BOM,Asia Pacific,Mumbai,61,0.00
50.18.36.14,2053,0,false,ORD,North America,Chicago,175,0.00
3.111.38.236,2095,0,false,ORD,North America,Chicago,64,0.00
3.111.38.236,2083,0,false,ORD,North America,Chicago,63,0.00
3.111.38.236,8880,0,false,ORD,North America,Chicago,66,0.00
18.183.253.20,2053,0,false,ORD,North America,Chicago,68,0.00
18.183.253.20,8880,0,false,ORD,North America,Chicago,68,0.00
18.183.253.20,2087,0,false,ORD,North America,Chicago,69,0.00
35.158.82.205,80,0,false,FRA,Europe,Frankfurt,170,0.00
18.183.253.20,2095,0,false,ORD,North America,Chicago,69,0.00
18.183.253.20,8080,0,false,ORD,North America,Chicago,68,0.00
18.183.253.20,443,0,false,ORD,North America,Chicago,68,0.00
18.230.227.254,2086,0,false,ORD,North America,Chicago,390,0.00
13.41.165.111,80,0,false,LHR,Europe,London,187,0.00
18.183.253.20,2083,0,false,ORD,North America,Chicago,70,0.00
18.230.227.254,2083,0,false,ORD,North America,Chicago,380,0.00
18.183.253.20,80,0,false,ORD,North America,Chicago,70,0.00
18.230.227.254,2052,0,false,ORD,North America,Chicago,389,0.00
18.183.253.20,2086,0,false,ORD,North America,Chicago,68,0.00
18.183.253.20,2052,0,false,ORD,North America,Chicago,69,0.00
18.183.253.20,2082,0,false,ORD,North America,Chicago,71,0.00
18.183.253.20,8443,0,false,ORD,North America,Chicago,68,0.00
18.183.253.20,2096,0,false,ORD,North America,Chicago,68,0.00
18.141.177.39,80,0,false,SIN,Asia Pacific,Singapore,3,0.00
3.129.184.210,80,0,false,ORD,North America,Chicago,256,0.00
13.57.27.53,2095,0,false,ORD,North America,Chicago,187,0.00
13.57.27.53,2053,0,false,ORD,North America,Chicago,188,0.00
13.57.27.53,8080,0,false,ORD,North America,Chicago,175,0.00
13.57.27.53,2096,0,false,ORD,North America,Chicago,183,0.00
15.206.2.5,80,0,false,BOM,Asia Pacific,Mumbai,56,0.00
18.132.10.113,80,0,false,LHR,Europe,London,179,0.00
18.130.253.244,80,0,false,LHR,Europe,London,189,0.00
18.130.225.216,80,0,false,LHR,Europe,London,190,0.00
15.229.83.45,8080,0,false,GRU,South America,São Paulo,397,0.00
18.139.217.9,80,0,false,SIN,Asia Pacific,Singapore,10,0.00
35.157.210.143,80,0,false,FRA,Europe,Frankfurt,174,0.00
3.125.223.69,80,0,false,FRA,Europe,Frankfurt,192,0.00
18.117.35.87,80,0,false,ORD,North America,Chicago,242,0.00
15.197.208.38,80,0,false,ORD,North America,Chicago,1,0.00
3.33.203.116,80,0,false,ORD,North America,Chicago,1,0.00
13.215.209.13,80,0,false,SIN,Asia Pacific,Singapore,1,0.00
13.213.39.29,80,0,false,SIN,Asia Pacific,Singapore,1,0.00
13.213.65.189,80,0,false,SIN,Asia Pacific,Singapore,1,0.00
13.214.143.244,80,0,false,ORD,North America,Chicago,1,0.00
13.214.183.205,8443,0,false,ORD,North America,Chicago,1,0.00
18.141.162.236,8443,0,false,ORD,North America,Chicago,1,0.00
13.214.219.55,8443,0,false,ORD,North America,Chicago,1,0.00
13.214.34.184,2095,0,false,ORD,North America,Chicago,1,0.00
13.214.143.244,8880,0,false,ORD,North America,Chicago,1,0.00
13.214.143.244,8080,0,false,ORD,North America,Chicago,1,0.00
13.214.173.79,2095,0,false,ORD,North America,Chicago,1,0.00
13.214.203.78,443,0,false,ORD,North America,Chicago,1,0.00
13.214.219.55,443,0,false,ORD,North America,Chicago,1,0.00
13.212.102.9,443,0,false,ORD,North America,Chicago,1,0.00
13.212.162.143,8880,0,false,ORD,North America,Chicago,1,0.00
18.142.146.14,2083,0,false,ORD,North America,Chicago,1,0.00
13.214.34.184,2052,0,false,ORD,North America,Chicago,1,0.00
13.212.67.63,8080,0,false,ORD,North America,Chicago,1,0.00
13.250.137.167,80,0,false,SIN,Asia Pacific,Singapore,1,0.00
13.214.162.255,8080,0,false,ORD,North America,Chicago,1,0.00
13.214.173.79,80,0,false,ORD,North America,Chicago,1,0.00
13.214.173.79,2086,0,false,ORD,North America,Chicago,1,0.00
13.214.173.79,443,0,false,ORD,North America,Chicago,1,0.00
13.212.169.54,2082,0,false,ORD,North America,Chicago,1,0.00
13.212.168.227,2087,0,false,ORD,North America,Chicago,1,0.00
13.251.81.166,2095,0,false,ORD,North America,Chicago,1,0.00
13.212.226.52,8880,0,false,ORD,North America,Chicago,1,0.00
13.212.105.221,80,0,false,SIN,Asia Pacific,Singapore,1,0.00
13.250.197.27,80,0,false,SIN,Asia Pacific,Singapore,1,0.00
13.212.242.225,80,0,false,ORD,North America,Chicago,1,0.00
13.212.102.9,8080,0,false,ORD,North America,Chicago,1,0.00
13.250.172.114,2087,0,false,ORD,North America,Chicago,1,0.00
13.212.102.9,2086,0,false,ORD,North America,Chicago,1,0.00
13.214.143.244,443,0,false,ORD,North America,Chicago,1,0.00
13.212.228.162,80,0,false,ORD,North America,Chicago,1,0.00
13.228.135.9,80,0,false,SIN,Asia Pacific,Singapore,1,0.00
13.212.242.225,2095,0,false,ORD,North America,Chicago,1,0.00
13.250.172.114,2086,0,false,ORD,North America,Chicago,1,0.00
13.214.203.78,80,0,false,ORD,North America,Chicago,1,0.00
13.251.81.166,2052,0,false,ORD,North America,Chicago,1,0.00
13.214.203.78,2087,0,false,ORD,North America,Chicago,1,0.00
13.214.34.184,8080,0,false,ORD,North America,Chicago,1,0.00
18.141.162.236,2096,0,false,ORD,North America,Chicago,1,0.00
13.212.242.225,443,0,false,ORD,North America,Chicago,1,0.00
18.142.146.14,2082,0,false,ORD,North America,Chicago,1,0.00
47.129.12.193,2087,0,false,ORD,North America,Chicago,1,0.00
13.212.242.225,2087,0,false,ORD,North America,Chicago,2,0.00
13.212.162.143,2086,0,false,ORD,North America,Chicago,2,0.00
13.214.56.37,2096,0,false,ORD,North America,Chicago,2,0.00
13.212.228.162,2086,0,false,ORD,North America,Chicago,2,0.00
13.229.50.75,80,0,false,SIN,Asia Pacific,Singapore,2,0.00
18.143.199.92,80,0,false,ORD,North America,Chicago,2,0.00
13.214.219.55,2053,0,false,ORD,North America,Chicago,2,0.00
18.143.188.75,443,0,false,ORD,North America,Chicago,2,0.00
13.212.169.54,2086,0,false,ORD,North America,Chicago,2,0.00
175.41.190.109,8443,0,true,SIN,Asia Pacific,Singapore,2,0.00
47.128.68.144,8080,0,false,ORD,North America,Chicago,2,0.00
13.214.219.55,8880,0,false,ORD,North America,Chicago,2,0.00
18.142.116.165,8880,0,false,ORD,North America,Chicago,2,0.00
13.251.81.166,2096,0,false,ORD,North America,Chicago,2,0.00
13.214.34.184,8880,0,false,ORD,North America,Chicago,2,0.00
13.213.176.72,80,0,false,SIN,Asia Pacific,Singapore,2,0.00
13.215.80.221,2052,80,false,SIN,Asia Pacific,Singapore,2,0.00
13.212.162.143,2096,0,false,ORD,North America,Chicago,2,0.00
13.212.102.9,2087,0,false,ORD,North America,Chicago,2,0.00
13.214.219.55,2052,0,false,ORD,North America,Chicago,2,0.00
13.212.162.143,80,0,false,ORD,North America,Chicago,2,0.00
13.251.81.166,443,0,false,ORD,North America,Chicago,2,0.00
13.212.162.143,8080,0,false,ORD,North America,Chicago,2,0.00
13.214.143.51,8080,0,false,ORD,North America,Chicago,2,0.00
13.212.228.162,2083,0,false,ORD,North America,Chicago,2,0.00
47.129.12.193,2086,0,false,ORD,North America,Chicago,2,0.00
18.142.116.165,443,0,false,ORD,North America,Chicago,2,0.00
13.214.143.51,8443,0,false,ORD,North America,Chicago,2,0.00
13.214.203.78,2053,0,false,ORD,North America,Chicago,2,0.00
47.129.12.193,80,0,false,ORD,North America,Chicago,2,0.00
18.141.162.236,2053,0,false,ORD,North America,Chicago,2,0.00
18.142.146.14,2095,0,false,ORD,North America,Chicago,2,0.00
18.142.116.165,8080,0,false,ORD,North America,Chicago,2,0.00
13.213.114.238,80,0,false,ORD,North America,Chicago,2,0.00
47.129.12.193,2083,0,false,ORD,North America,Chicago,2,0.00
18.143.188.75,2096,0,false,ORD,North America,Chicago,2,0.00
47.128.68.144,2087,0,false,ORD,North America,Chicago,2,0.00
47.129.64.240,8880,0,false,ORD,North America,Chicago,2,0.00
47.129.12.193,2082,0,false,ORD,North America,Chicago,2,0.00
18.143.188.75,2082,0,false,ORD,North America,Chicago,2,0.00
18.143.199.92,8080,0,false,ORD,North America,Chicago,2,0.00
18.141.162.236,8880,0,false,ORD,North America,Chicago,2,0.00
18.142.146.14,2053,0,false,ORD,North America,Chicago,2,0.00
47.128.68.144,2096,0,false,ORD,North America,Chicago,2,0.00
13.212.168.227,8443,0,false,ORD,North America,Chicago,2,0.00
18.142.146.14,2087,0,false,ORD,North America,Chicago,3,0.00
47.129.64.240,8443,0,false,ORD,North America,Chicago,3,0.00
13.212.229.141,80,0,false,SIN,Asia Pacific,Singapore,3,0.00
47.129.64.240,8080,0,false,ORD,North America,Chicago,3,0.00
47.128.68.144,80,0,false,ORD,North America,Chicago,3,0.00
47.128.68.144,443,0,false,ORD,North America,Chicago,3,0.00
18.142.108.20,443,0,false,SIN,Asia Pacific,Singapore,3,0.00
47.129.12.193,2095,0,false,ORD,North America,Chicago,3,0.00
47.129.64.240,443,0,false,ORD,North America,Chicago,3,0.00
13.212.169.54,443,0,false,ORD,North America,Chicago,3,0.00
47.129.64.240,2096,0,false,ORD,North America,Chicago,3,0.00
47.129.64.240,80,0,false,ORD,North America,Chicago,3,0.00
47.129.12.193,8443,0,false,ORD,North America,Chicago,3,0.00
18.143.199.92,2083,0,false,ORD,North America,Chicago,3,0.00
47.129.12.193,8080,0,false,ORD,North America,Chicago,3,0.00
18.143.188.75,8880,0,false,ORD,North America,Chicago,3,0.00
18.142.146.14,443,0,false,ORD,North America,Chicago,3,0.00
47.129.64.240,2087,0,false,ORD,North America,Chicago,3,0.00
13.212.46.21,8080,0,false,ORD,North America,Chicago,3,0.00
18.142.146.14,2052,0,false,ORD,North America,Chicago,4,0.00
18.143.199.92,443,0,false,ORD,North America,Chicago,4,0.00
18.143.188.75,80,0,false,ORD,North America,Chicago,4,0.00
47.129.64.240,2052,0,false,ORD,North America,Chicago,4,0.00
18.139.3.10,80,0,false,SIN,Asia Pacific,Singapore,4,0.00
18.141.162.236,2095,0,false,ORD,North America,Chicago,4,0.00
13.212.242.225,8443,0,false,ORD,North America,Chicago,4,0.00
47.128.68.144,8880,0,false,ORD,North America,Chicago,4,0.00
47.129.12.193,443,0,false,ORD,North America,Chicago,4,0.00
18.141.162.236,8080,0,false,ORD,North America,Chicago,4,0.00
47.129.12.193,8880,0,false,ORD,North America,Chicago,4,0.00
18.140.113.143,2082,0,false,ORD,North America,Chicago,4,0.00
18.140.243.16,2053,0,false,ORD,North America,Chicago,4,0.00
47.128.68.144,2082,0,false,ORD,North America,Chicago,4,0.00
47.129.12.193,2053,0,false,ORD,North America,Chicago,4,0.00
18.143.199.92,2052,0,false,ORD,North America,Chicago,4,0.00
47.128.68.144,2052,0,false,ORD,North America,Chicago,4,0.00
47.129.12.193,2096,0,false,ORD,North America,Chicago,4,0.00
18.143.199.92,2086,0,false,ORD,North America,Chicago,4,0.00
47.129.64.240,2083,0,false,ORD,North America,Chicago,4,0.00
18.141.162.236,2083,0,false,ORD,North America,Chicago,4,0.00
47.128.68.144,2083,0,false,ORD,North America,Chicago,4,0.00
13.212.145.239,2052,0,false,ORD,North America,Chicago,4,0.00
18.141.162.236,2052,0,false,ORD,North America,Chicago,5,0.00
13.212.102.9,80,0,false,ORD,North America,Chicago,5,0.00
18.142.146.14,8443,0,false,ORD,North America,Chicago,5,0.00
18.142.116.165,8443,0,false,ORD,North America,Chicago,5,0.00
47.128.68.144,2053,0,false,ORD,North America,Chicago,5,0.00
18.142.116.165,2096,0,false,ORD,North America,Chicago,5,0.00
18.143.199.92,8880,0,false,ORD,North America,Chicago,5,0.00
18.143.199.92,2096,0,false,ORD,North America,Chicago,5,0.00
18.142.116.165,80,0,false,ORD,North America,Chicago,5,0.00
47.128.68.144,8443,0,false,ORD,North America,Chicago,5,0.00
47.129.64.240,2053,0,false,ORD,North America,Chicago,5,0.00
18.142.116.165,2083,0,false,ORD,North America,Chicago,5,0.00
18.141.162.236,2086,0,false,ORD,North America,Chicago,5,0.00
47.129.64.240,2095,0,false,ORD,North America,Chicago,5,0.00
47.128.68.144,2086,0,false,ORD,North America,Chicago,6,0.00
18.142.146.14,2086,0,false,ORD,North America,Chicago,6,0.00
13.212.102.9,2096,0,false,ORD,North America,Chicago,6,0.00
47.128.68.144,2095,0,false,ORD,North America,Chicago,6,0.00
47.129.64.240,2082,0,false,ORD,North America,Chicago,6,0.00
18.143.199.92,8443,0,false,ORD,North America,Chicago,6,0.00
18.142.116.165,2086,0,false,ORD,North America,Chicago,6,0.00
13.212.122.16,443,0,false,ORD,North America,Chicago,6,0.00
47.129.64.240,2086,0,false,ORD,North America,Chicago,6,0.00
13.212.46.21,2053,0,false,ORD,North America,Chicago,6,0.00
13.212.162.143,2095,0,false,ORD,North America,Chicago,6,0.00
47.129.12.193,2052,0,false,ORD,North America,Chicago,7,0.00
18.140.237.217,443,0,false,ORD,North America,Chicago,7,0.00
18.142.116.165,2082,0,false,ORD,North America,Chicago,7,0.00
18.142.116.165,2053,0,false,ORD,North America,Chicago,7,0.00
18.142.116.165,2087,0,false,ORD,North America,Chicago,7,0.00
18.143.199.92,2087,0,false,ORD,North America,Chicago,7,0.00
18.143.199.92,2095,0,false,ORD,North America,Chicago,7,0.00
