IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
34.120.203.240,80,0,false,SIN,Asia Pacific,Singapore,1,0.00
35.202.7.148,80,0,false,ORD,North America,Chicago,207,0.00
34.120.203.240,80,0,false,SIN,Asia Pacific,Singapore,13,0.00
34.140.127.29,80,0,false,CDG,Europe,Paris,227,0.00
34.100.190.34,80,0,false,BOM,Asia Pacific,Mumbai,112,0.00
34.36.185.12,80,0,false,SIN,Asia Pacific,Singapore,34,0.00
34.107.201.158,80,0,false,IAD,North America,Ashburn,13,0.00
34.120.35.204,80,0,false,IAD,North America,Ashburn,18,0.00
34.77.233.91,80,0,false,CDG,Europe,Paris,164,0.00
35.202.7.148,80,0,false,ORD,North America,Chicago,207,0.00
34.77.233.91,80,0,false,CDG,Europe,Paris,162,0.00
34.149.26.11,80,0,false,CDG,Europe,Paris,13,0.00
34.100.190.34,80,0,false,BOM,Asia Pacific,Mumbai,61,0.00
34.126.112.176,8080,0,false,SIN,Asia Pacific,Singapore,51,0.00
34.92.102.206,80,0,false,HKG,Asia Pacific,Hong Kong,37,0.00
34.92.102.206,80,0,false,HKG,Asia Pacific,Hong Kong,40,0.00
34.105.123.165,80,0,false,SEA,North America,Seattle,156,0.00
34.105.123.165,80,0,false,SEA,North America,Seattle,156,0.00
34.105.123.165,80,0,false,SEA,North America,Seattle,157,0.00
34.126.112.176,8080,0,false,SIN,Asia Pacific,Singapore,2,0.00
34.102.244.136,80,0,false,SIN,Asia Pacific,Singapore,15,0.00
34.102.244.136,80,0,false,SIN,Asia Pacific,Singapore,14,0.00
34.36.205.106,80,0,false,HKG,Asia Pacific,Hong Kong,52,0.00
35.220.132.211,8080,0,false,HKG,Asia Pacific,Hong Kong,62,0.00
34.142.184.16,80,0,false,SIN,Asia Pacific,Singapore,4,0.00
34.118.5.50,443,0,true,FRA,Europe,Frankfurt,192,0.00
34.118.5.50,443,0,true,FRA,Europe,Frankfurt,281,0.00
34.92.102.206,80,0,false,HKG,Asia Pacific,Hong Kong,37,0.00
35.236.139.119,80,0,false,TPE,Asia Pacific,Taipei,45,0.00
35.244.129.163,80,0,false,SIN,Asia Pacific,Singapore,1,0.00
34.107.201.158,80,0,false,IAD,North America,Ashburn,1,0.00
35.230.236.158,80,0,false,SIN,Asia Pacific,Singapore,1,0.00
34.120.222.161,80,0,false,SIN,Asia Pacific,Singapore,1,0.00
35.227.211.1,80,0,false,SIN,Asia Pacific,Singapore,1,0.00
34.126.112.176,8080,0,false,SIN,Asia Pacific,Singapore,1,0.00
34.124.254.71,80,0,false,SIN,Asia Pacific,Singapore,1,0.00
34.87.11.70,80,0,false,SIN,Asia Pacific,Singapore,1,0.00
34.87.124.80,443,443,true,SIN,Asia Pacific,Singapore,2,0.00
34.124.189.203,80,0,false,SIN,Asia Pacific,Singapore,2,0.00
34.124.214.67,80,0,false,SIN,Asia Pacific,Singapore,2,0.00
34.124.213.181,80,0,false,SIN,Asia Pacific,Singapore,2,0.00
35.240.208.192,80,0,false,SIN,Asia Pacific,Singapore,2,0.00
34.143.178.0,80,0,false,SIN,Asia Pacific,Singapore,2,0.00
34.124.254.71,80,0,false,SIN,Asia Pacific,Singapore,2,0.00
34.142.205.1,80,0,false,SIN,Asia Pacific,Singapore,2,0.00
34.124.254.71,80,0,false,SIN,Asia Pacific,Singapore,2,0.00
34.124.249.222,80,0,false,SIN,Asia Pacific,Singapore,2,0.00
34.126.86.32,80,0,false,SIN,Asia Pacific,Singapore,2,0.00
34.124.214.67,80,0,false,SIN,Asia Pacific,Singapore,2,0.00
34.87.96.121,80,0,false,SIN,Asia Pacific,Singapore,2,0.00
34.87.17.201,80,0,false,SIN,Asia Pacific,Singapore,2,0.00
34.142.137.130,80,0,false,SIN,Asia Pacific,Singapore,2,0.00
34.87.67.136,80,0,false,SIN,Asia Pacific,Singapore,2,0.00
34.124.186.33,80,0,false,SIN,Asia Pacific,Singapore,3,0.00
34.87.134.130,80,0,false,SIN,Asia Pacific,Singapore,3,0.00
34.142.163.244,80,0,false,SIN,Asia Pacific,Singapore,3,0.00
34.87.17.201,80,0,false,SIN,Asia Pacific,Singapore,3,0.00
34.126.89.15,80,0,false,SIN,Asia Pacific,Singapore,3,0.00
34.87.148.235,80,0,false,SIN,Asia Pacific,Singapore,3,0.00
34.124.167.38,80,0,false,SIN,Asia Pacific,Singapore,3,0.00
34.142.205.41,80,0,false,SIN,Asia Pacific,Singapore,3,0.00
34.143.136.99,80,0,false,SIN,Asia Pacific,Singapore,3,0.00
34.87.11.70,80,0,false,SIN,Asia Pacific,Singapore,3,0.00
35.198.222.135,80,0,false,SIN,Asia Pacific,Singapore,3,0.00
34.126.127.86,80,0,false,SIN,Asia Pacific,Singapore,3,0.00
34.142.172.58,80,0,false,SIN,Asia Pacific,Singapore,3,0.00
35.240.214.142,80,0,false,SIN,Asia Pacific,Singapore,3,0.00
34.87.11.70,80,0,false,SIN,Asia Pacific,Singapore,3,0.00
34.87.118.59,80,0,false,SIN,Asia Pacific,Singapore,3,0.00
34.87.96.121,80,0,false,SIN,Asia Pacific,Singapore,3,0.00
35.186.153.145,80,0,false,SIN,Asia Pacific,Singapore,3,0.00
34.124.189.203,80,0,false,SIN,Asia Pacific,Singapore,3,0.00
34.87.173.159,80,0,false,SIN,Asia Pacific,Singapore,3,0.00
34.87.173.159,80,0,false,SIN,Asia Pacific,Singapore,3,0.00
34.87.11.70,80,0,false,SIN,Asia Pacific,Singapore,3,0.00
34.124.213.181,80,0,false,SIN,Asia Pacific,Singapore,3,0.00
34.143.203.62,80,0,false,SIN,Asia Pacific,Singapore,3,0.00
34.124.230.33,80,0,false,SIN,Asia Pacific,Singapore,3,0.00
34.143.211.187,80,0,false,SIN,Asia Pacific,Singapore,3,0.00
34.126.70.51,80,0,false,SIN,Asia Pacific,Singapore,3,0.00
34.124.230.33,80,0,false,SIN,Asia Pacific,Singapore,3,0.00
34.126.85.124,80,0,false,SIN,Asia Pacific,Singapore,3,0.00
34.107.191.120,80,0,false,SIN,Asia Pacific,Singapore,3,0.00
34.87.134.130,80,0,false,SIN,Asia Pacific,Singapore,3,0.00
34.87.67.136,80,0,false,SIN,Asia Pacific,Singapore,3,0.00
34.87.173.159,80,0,false,SIN,Asia Pacific,Singapore,3,0.00
34.126.127.86,80,0,false,SIN,Asia Pacific,Singapore,3,0.00
34.126.70.51,80,0,false,SIN,Asia Pacific,Singapore,3,0.00
35.240.165.181,80,0,false,SIN,Asia Pacific,Singapore,3,0.00
34.126.128.164,80,0,false,SIN,Asia Pacific,Singapore,3,0.00
34.126.123.74,80,0,false,SIN,Asia Pacific,Singapore,4,0.00
34.87.118.59,80,0,false,SIN,Asia Pacific,Singapore,4,0.00
34.126.123.74,80,0,false,SIN,Asia Pacific,Singapore,4,0.00
35.240.231.235,80,0,false,SIN,Asia Pacific,Singapore,4,0.00
34.87.134.130,80,0,false,SIN,Asia Pacific,Singapore,4,0.00
34.87.67.136,80,0,false,SIN,Asia Pacific,Singapore,4,0.00
34.87.147.199,80,0,false,SIN,Asia Pacific,Singapore,4,0.00
35.247.178.245,80,0,false,SIN,Asia Pacific,Singapore,4,0.00
34.87.147.199,80,0,false,SIN,Asia Pacific,Singapore,4,0.00
34.124.186.33,80,0,false,SIN,Asia Pacific,Singapore,4,0.00
34.126.86.32,80,0,false,SIN,Asia Pacific,Singapore,4,0.00
35.187.252.56,80,0,false,SIN,Asia Pacific,Singapore,5,0.00
130.211.8.184,80,0,false,SIN,Asia Pacific,Singapore,5,0.00
34.126.89.15,80,0,false,SIN,Asia Pacific,Singapore,5,0.00
34.124.167.38,80,0,false,SIN,Asia Pacific,Singapore,5,0.00
34.87.148.235,80,0,false,SIN,Asia Pacific,Singapore,6,0.00
34.124.249.222,80,0,false,SIN,Asia Pacific,Singapore,7,0.00
34.107.191.120,80,0,false,SIN,Asia Pacific,Singapore,9,0.00
34.117.11.142,80,0,false,SIN,Asia Pacific,Singapore,13,0.00
34.110.205.106,80,0,false,SIN,Asia Pacific,Singapore,14,0.00
34.128.84.187,80,0,false,SIN,Asia Pacific,Singapore,14,0.00
34.101.44.165,80,0,false,SIN,Asia Pacific,Singapore,15,0.00
34.101.99.100,80,0,false,SIN,Asia Pacific,Singapore,17,0.00
34.126.86.32,80,0,false,SIN,Asia Pacific,Singapore,18,0.00
34.101.99.100,80,0,false,SIN,Asia Pacific,Singapore,19,0.00
34.101.44.165,80,0,false,SIN,Asia Pacific,Singapore,20,0.00
34.126.127.86,80,0,false,SIN,Asia Pacific,Singapore,25,0.00
34.117.85.196,80,0,false,SIN,Asia Pacific,Singapore,25,0.00
34.126.123.74,80,0,false,SIN,Asia Pacific,Singapore,27,0.00
34.143.248.185,80,0,false,SIN,Asia Pacific,Singapore,28,0.00
34.126.70.51,80,0,false,SIN,Asia Pacific,Singapore,29,0.00
34.126.85.124,80,0,false,SIN,Asia Pacific,Singapore,30,0.00
34.110.205.106,80,0,false,SIN,Asia Pacific,Singapore,34,0.00
34.150.75.8,443,0,true,HKG,Asia Pacific,Hong Kong,36,0.00
34.81.35.248,443,0,true,TPE,Asia Pacific,Taipei,45,0.00
34.126.128.164,80,0,false,SIN,Asia Pacific,Singapore,50,0.00
34.84.154.47,80,0,false,NRT,Asia Pacific,Tokyo,73,0.00
34.84.154.47,80,0,false,NRT,Asia Pacific,Tokyo,73,0.00
34.84.154.47,80,0,false,NRT,Asia Pacific,Tokyo,74,0.00
34.126.89.15,80,0,false,SIN,Asia Pacific,Singapore,83,0.00
34.84.154.47,80,0,false,NRT,Asia Pacific,Tokyo,97,0.00
35.200.238.235,443,0,true,BOM,Asia Pacific,Mumbai,132,0.00
35.233.250.18,80,0,false,SEA,North America,Seattle,156,0.00
34.141.84.126,80,0,false,FRA,Europe,Frankfurt,156,0.00
34.82.188.91,443,443,true,SEA,North America,Seattle,156,0.00
34.105.49.234,80,80,false,SEA,North America,Seattle,156,0.00
35.233.172.5,80,0,false,SEA,North America,Seattle,156,0.00
35.197.23.75,443,443,true,SEA,North America,Seattle,157,0.00
35.247.124.181,80,80,false,SEA,North America,Seattle,157,0.00
34.82.188.91,443,443,true,SEA,North America,Seattle,157,0.00
34.168.218.118,443,443,true,SEA,North America,Seattle,158,0.00
35.246.222.84,443,443,true,CDG,Europe,Paris,168,0.00
34.105.233.161,443,443,true,LHR,Europe,London,171,0.00
34.32.162.158,443,443,true,CDG,Europe,Paris,177,0.00
34.65.64.197,443,443,true,FRA,Europe,Frankfurt,177,0.00
34.141.227.169,443,0,true,FRA,Europe,Frankfurt,177,0.00
34.91.215.242,443,443,true,FRA,Europe,Frankfurt,182,0.00
34.94.153.151,443,443,true,LAX,North America,Los Angeles,184,0.00
34.116.147.55,443,0,true,FRA,Europe,Frankfurt,195,0.00
34.67.161.168,80,0,false,ORD,North America,Chicago,205,0.00
35.239.72.131,80,0,false,ORD,North America,Chicago,205,0.00
34.123.83.237,443,443,true,ORD,North America,Chicago,205,0.00
35.192.46.69,80,0,false,ORD,North America,Chicago,205,0.00
34.67.161.168,80,0,false,ORD,North America,Chicago,206,0.00
35.202.158.120,443,443,true,ORD,North America,Chicago,206,0.00
35.192.66.130,80,0,false,ORD,North America,Chicago,206,0.00
35.224.98.108,80,0,false,ORD,North America,Chicago,207,0.00
34.69.253.52,80,0,false,ORD,North America,Chicago,207,0.00
35.242.243.245,443,443,true,FRA,Europe,Frankfurt,207,0.00
34.69.253.52,80,0,false,ORD,North America,Chicago,210,0.00
34.86.26.10,443,443,true,IAD,North America,Ashburn,211,0.00
34.73.111.106,80,0,false,ATL,North America,Atlanta,218,0.00
34.73.111.106,80,0,false,ATL,North America,Atlanta,218,0.00
34.107.36.146,443,443,true,FRA,Europe,Frankfurt,226,0.00
34.118.65.97,443,0,true,FRA,Europe,Frankfurt,251,0.00
34.89.241.113,443,443,true,FRA,Europe,Frankfurt,297,0.00
